time_s,target_error_mm,dynamic_quasi_delta_mm,qdot_norm,qddot_norm,max_force_N,max_force_rate_N_per_s,command_power_proxy_W,robot_drive_power_proxy_W,kinetic_energy_J,elastic_energy_J,drive_energy_J,total_energy_J,damping_power_W
0.28,0.416476800257901,0.415485812350369,14.0448098084855,970.489016704614,47.493323948047,249.687542860589,0.0434590284845226,0.0559019909593479,1.39153840307772e-05,0.01249503637306,0.00677316914852307,0.0192821209056139,0.0752091651584783
0.303333333333333,0.179284894559209,0.181312654009899,11.8024619495392,1081.53894204692,52.492579227183,291.249521188567,0.0516785491649083,0.0700540238454652,2.6235916169323e-05,0.0134194760474724,0.00618765539774262,0.0196333673613843,0.0947753403877252
0.326666666666667,0.0831675364444524,0.08056104620923,46.878646088219,178.848442400023,51.9202121138316,126.223338074517,0.0792163813846413,0.0794927770118803,2.67264391654487e-05,0.0117854694630422,0.00119742851549052,0.0130096244176982,0.200347156205347
0.35,0.356798120452083,0.353346532726611,14.5568640601582,880.301259103645,58.3352543873381,207.873445275785,0.0602538092211177,0.0773700918122735,1.86011987273371e-05,0.0105404212296733,0.00555520864708767,0.0161142310754883,0.0901898125021766
0.373333333333333,0.185863333244797,0.190295264020003,12.9526876024662,853.488476024781,59.2805846806804,218.654824170987,0.0640041518099218,0.0749101411174348,1.55725479186671e-05,0.0112638647666646,0.00531014643842621,0.0165895837530095,0.0931776338341949
0.396666666666667,0.176253551866963,0.170960778544271,38.5396021793322,436.438332528434,56.5426956284474,86.2962505251572,0.0803637810133975,0.0827739040531872,2.36745457191334e-05,0.00996522418006342,0.00162454358297953,0.0116134423087621,0.162791019659225
0.42,0.246022040106735,0.239397878748111,19.8378675010974,378.874740164801,61.2983196807038,119.03031732242,0.0542547380361792,0.0807732973800445,3.30077167767844e-05,0.00961860171276937,0.00197098681891935,0.0116225962484655,0.094177826510614
0.443333333333333,0.15514058148547,0.161973192850453,22.4203623105341,738.124315295686,59.1896609622799,200.678515311058,0.0703960152008589,0.0683839715754791,6.1330355207761e-06,0.0101627778270678,0.00450903100117548,0.0146779418637641,0.0915322215724783
0.466666666666667,0.303837830426731,0.295669037116506,21.2687005653087,682.766170689057,58.2513386631725,151.515411333958,0.0683835624813614,0.0634890958350806,4.82211282189111e-06,0.00902852221571769,0.00410265729246751,0.0131360016210071,0.0809164326997472
0.49,0.0332162950568856,0.0296767232087075,16.8733150326511,353.000153925853,61.2336229993617,103.118969780381,0.0541854812598202,0.0729127958941298,3.6059840581536e-05,0.00953662157929453,0.00155161015505788,0.0111242915749339,0.0855528795063653
0.513333333333333,0.0104981402879058,0.0120541352240445,36.0283064062626,176.223289557411,58.1649009817738,61.2828762322645,0.0745013975531067,0.0756580430832851,1.45893426200882e-05,0.00950421473194434,0.00129776080672242,0.0108165648812869,0.125577421407495
0.536666666666667,0.287901894015199,0.277359947703399,11.5114465517882,495.749358068475,61.3757361299386,111.314738292552,0.0561244238494733,0.0615358730583406,1.14806890370497e-05,0.00906458868001602,0.00311075993140239,0.0121868293004555,0.0552867661880662
0.56,0.109744654134981,0.1208854417623,15.7981819169153,496.954672174259,61.5077484542344,137.477402233494,0.0633804613067656,0.0645084229638996,6.10510652077822e-06,0.00986180657129222,0.00363913034163708,0.0135070420194501,0.0637019532379949
0.583333333333333,0.263135871590256,0.251257095499042,19.843575177206,464.467959430801,60.6411432986463,97.9340580263532,0.0637042707740652,0.0626744422469201,4.45205359732676e-06,0.009383117655316,0.00304902801939082,0.0124365977283041,0.0653967670123077
0.606666666666667,0.0254295152390374,0.0227928660846096,14.0143865674116,348.129918524837,62.8953579341134,97.9617805768138,0.0517803932758751,0.0620152835245587,2.48342400854099e-05,0.0100222860033627,0.00163157575557845,0.0116786959990266,0.0627317933292559
0.63,0.0817792414976092,0.0686470637167834,34.4528053818019,118.333347465757,59.9906044805599,24.5222773943902,0.0663815609856486,0.0695944414031216,1.49559038958066e-05,0.0101403312183605,0.000932017212527052,0.0110873043347833,0.105887203286726
0.653333333333333,0.189862425758521,0.175551095006855,16.7155099487438,254.573063524102,62.1991856735951,49.5983852671163,0.0458317094317494,0.0533114070115144,1.85413736654033e-05,0.0102923780319094,0.00141620286770304,0.0117271222732778,0.051461654001428
0.676666666666667,0.0485091582352803,0.062829914560618,23.3459005979472,293.178194743579,60.2686694710596,92.6049315620931,0.0573872406301295,0.0583786839366377,4.51760611808937e-06,0.0109242197003388,0.00203559234058793,0.0129643296470448,0.0622112311623521
0.7,0.255623734028079,0.240238963258926,7.80744094691211,288.770616133785,60.6764453250313,56.3085532969332,0.0465915682770876,0.0476198362828159,3.41479305789244e-06,0.0108834265355766,0.00264095017301699,0.0135277915016515,0.0302986460804602
0.723333333333333,0.0708548996881108,0.0854232269205918,11.2187010901172,241.425717385007,60.277988796387,74.2757162041022,0.047482797042727,0.0486902927392937,3.58854895520175e-06,0.0116333511018941,0.00255116924314021,0.0141881088939895,0.0353915081409609
0.746666666666667,0.237711222012427,0.221338934528614,12.687458785801,229.594071442464,59.1605898505187,43.0535052944396,0.0455709978139413,0.046047236512281,1.93123887393521e-06,0.0116608402028001,0.0024192936282526,0.0140820650699266,0.0321225791811531
0.77,0.0341127918820566,0.0489918312478957,6.86335384142592,177.496618997172,59.8386597418948,53.2216121679604,0.0388424061663349,0.0413567304979048,8.63879023112035e-06,0.012340133973518,0.00193764355023493,0.014286416313984,0.0286754219894248
0.793333333333333,0.18337977839678,0.16589777758552,19.7627314148878,165.815759034489,57.7263394310405,30.681248580521,0.0425738088408178,0.043970712620189,6.1237281059608e-06,0.0124995772702008,0.00157495350884331,0.0140806545071501,0.0423121074480802
0.816666666666667,0.0199056080541786,0.00254037687692538,11.4875140786946,107.504544915175,58.5744076606497,36.6340070842673,0.0313765242189547,0.0344177101051803,1.31354194060963e-05,0.0130602559518609,0.00120796070721456,0.0142813520784815,0.0292762033910066
0.84,0.129916514888789,0.111473868064799,23.7776996548741,102.22573546656,56.0831858285744,38.524456454303,0.037567879326494,0.0393793992197482,9.23865008082235e-06,0.0133269080703864,0.000983114649452458,0.0143192613699197,0.0482610224274598
